"sku","cost_price","Edmonton"
396xyo6ky3,9869,1
nyqrygybd3,5138,5
nmra8r78de,737,1
9ek76wx7d3,4903,2
nggyyw78vn,13155,4
3wlg56zkxe,24923,1
3wlaqoypme,2042,0
nb7gvwlzme,2615,1
er6642gzje,6387,0
3xx5mqg7p3,1929,2
nmradq2vxe,1764,3
3w76b8ovzn,4377,2
3jqmp8j8xe,6562,1
39gzjm5xye,4682,0
nv9go654pe,2000,2
4ngvpb4lpn,1880,1
3jr8j2l7xn,1241,12
36vk6bllje,3331,4
3wxr9pw4qe,5487,0
nq2kj4azon,1665,5
375lkd8xpe,3211,0
3xoo8yjp43,34507,1
3l7zaxgjbe,270,0
4ngj8q87vn,753,8
nm8moyrkk3,10454,1
ng8jqdm2r3,9635,0
erg6b7487n,4802,71
e5mqdx7xg3,14932,2
ng95wwbbpe,9812,0
nvqg2w8rq3,4278,1
3pgw2g45g3,17147,0
3zl9y67o4e,5173,1
39rj7kmyd3,1295,12
e5292a724e,5048,0
3pazl8vxk3,10349,2
4e5mkr5gr3,11529,0
ek9llkqd2n,21545,0
nvylqvz2bn,4368,13
375vr4w6xe,8159,2
3lmow2pvze,1146,0
m39bmm7pgn,3495,1
ed7l8dj5de,1484,0
ek88yjpz2e,4927,0
4ngrm5kpbe,758,3
3wlj9b64ze,1052,0
e55kbbxpre,19229,0
e598r9gk9n,2490,5
3arawk957n,397,141
vl344rj3q6,3107,3
nbymyxj92e,1635,0
3zwz5wwp43,17060,3
rnqq5py9mn,6668,2
nggrxdodvn,840,0
er572jv683,7197,5
3wqz4aq6b3,4549,0
qe2pg845d3,11836,0
ergkwdz9ln,2102,1
e5zgmddkge,187,1
nq6q4zp4o3,171,0
23lv5zaz7e,2607,2
ekgo7kj223,4533,1
3zx872r86e,1564,3
ery7v9o9jn,1403,0
3lapqlx4oe,245,1
nmod6kr99e,10495,1
o3p7mook32,1068,3
ng9r5ddape,2848,0
3xoombjvd3,2912,1
3457mj2gke,1214,0
xerkmqrd83,675,15
edyj5o8d4e,2405,6
nmr78dk8de,11463,1
3ax8yalddn,5019,0
3l6kxb57o3,6372,10
3lxjolrm73,3863,0
37vwqov6x3,821,0
3lb9l4lydn,3218,1
ekodq54pdn,5400,0
3opd54vb6e,2220,2
3j2wrkpgpe,980,1
37x7rrw7jn,8015,1
3xl4kaq9k3,107,2
4ngwwvm7r3,3056,1
nvoxzq9xqe,6941,1
3j6xrx6a9n,1163,2
e5vwjjxjb3,12275,0
edx5rr9oz3,3245,3
36vp5q6xxe,4452,0
3456j542me,2222,1
3964lwdwp3,4467,2
e2b4jklr7e,11874,0
nmmvp9bakn,391,0
366vlaayj3,293,26
nvr5koj8qe,341,36
nv47kay7qn,462,2
er78qxko9n,1499,1
3462bg9qpn,3261,0
e2vdzlyrj3,2230,1
3x6ww2lx43,16133,0
34pvmpq2y3,6034,0
375677y9we,1933,4
ngogoydlze,4466,3
e529zlwxbe,1278,0
nmmyj7kavn,10009,2
er7z8g5v7n,25667,1
nyqyrq5ol3,2019,0
nqqvy8ozkn,2327,3
3j6xlww29n,1415,0
3j85kzl7we,5203,0
nggqbjazzn,18456,4
nq8b966pon,6714,200
ed86aqb9dn,9774,1
23lj785jde,13899,0
nvr5vkxope,3974,4
3zaxpyxqwn,7546,3
nyrxbzkg9e,25594,0
3x65opv9k3,8609,0
ek2zlm6yre,11552,1
e2jpqk6j73,30932,0
erqolyjr93,1022,1
362l4aggjn,27299,2
er7kp2lpln,1661,0
l348pdg54e,3485,0
3ozm56rv6n,1726,3
nvq7vwabb3,2987,2
ny74pzp8gn,644,0
l34x7v8ynq,1730,1
3xyl49a6pe,12651,0
3jqppo45pe,27957,8
ng82gqp4b3,5343,0
nm99vv6lje,7909,0
394jwz6a7e,3728,3
3pgddqg8b3,2765,0
3lorplxly3,6113,0
3pqlzo4lze,660,6
nb8vvogpyn,1069,1
ngoj8jowae,2652,1
er5dvdzg53,1409,2
3w4822klyn,4438,1
erqjprpx53,41,0
39j4g8b7ye,16853,6
o3pgaov993,3338,17
83zdlgyk6n,4653,0
nqyb24z5ze,4858,1
73o965op63,2355,0
37rvbp9pwn,8494,0
nq2v4rl8wn,25782,2
ekqo6oo9re,8568,4
3xa7bd4bpe,4109,1
nbkd6voa9n,2825,3
3pmpwqy6k3,19043,1
e2glm82pd3,4525,5
edzkrgwp4n,9722,2
nygd98mq9n,1285,0
3o8j4rm8zn,2973,1
wnb89xzang,5796,0
3o44xjj49e,22778,0
3al22rkbvn,7879,1
ergyzk6ojn,2469,1
38w8oj97o3,3880,3
nmzwm8lvk3,1582,0
nvrm5byzbe,45898,1
edxy9x72d3,1647,150
edgxxlqv2e,4791,1
e2j784gba3,1390,2
73ol8jqq93,8419,1
nm45xlvjdn,10569,1
ekzgzya8re,1564,9
wnm6ppwwke,2420,0
366jby9qo3,1593,1
39rx2zw6y3,35099,1
3al6ly467n,1638,2
er2k8alq83,9856,1
3647jmwj8e,6981,0
eddm4z75de,352,2
er7rj9rkln,6337,10
er6b2pya8e,5238,1
nmz4bkx2d3,1192,0
e5zxaawkge,1402,2
e5zpgorqre,4573,0
3obzd7wwkn,689,2
3x65d9d7l3,799,1
3zz6zpk673,8652,2
xerqj4z5l3,2272,4
nmdzl7dgjn,349,0
ng8xr5dar3,9901,2
3o4zl7wwye,1173,1
3arp8gjgbn,6856,0
3o2zrjy6kn,1401,0
e5gxz52jr3,8848,1
e5lo56rpbn,622,2
3lab8m9kye,4655,0
z37pm7z9v3,1858,10
39zpyxq47n,1332,2
379aqw2x9n,1328,100
e5pvya9243,1704,1
39lvwq2gy3,836,3
3oygvo67ze,1576,0
73olwpakk3,1594,0
ngq728ppv3,3516,1
3w4klm7bzn,11707,1
3aydwk9mv3,2541,18
edkwvayqgn,6734,7
e59kd5dgbn,365,0
nvkvxzw5p3,20779,0
ngqr25yqr3,186,3
3zgy6kx7jn,4216,1
e5gkwa8893,2030,1
nv92opw4pe,7522,1
ng9r84wdae,3237,4
nmm2pm47jn,995,2
pedgxmlwze,4963,0
ny4o27o7gn,2385,0
3w72v4wvqn,4074,0
nvqg7ay9p3,2405,0
nbmmqbox2e,3589,0
nm874dg9d3,917,0
39z6lqd8dn,526,2
nvqqr7bgq3,17552,0
e2mkrjjpd3,18034,4
er2blwrl73,1551,1
394kpzpbde,6000,2
ngoldzlaae,7808,0
nvb46wvdb3,21595,1
3o4wmg28ke,5948,4
3xrrog6y43,1119,3
e59z559grn,3235,0
erydal5pjn,7937,0
erggmvabln,8088,1
ek4p6brv43,13053,3
ngakmy7kpn,21990,1
3lmk4v2kbe,1576,1
3824vvbao3,3167,1
nygdrzmpgn,1726,0
3oldr57bz3,3842,2
e5po4dpjg3,6900,0
nb7odd7bye,1868,0
ngly6kvabe,811,3
3xaaa5k84e,4202,1
34g76vzok3,407,3
nq669kkpw3,916,4
nb6zm2dpm3,8560,2
x36k84xpxn,1378,2
3azpy6rj7e,6153,2
nybvdmd6d3,13415,1
e5vmoy44b3,8159,2
3j2zgj9gxe,5223,1
3zw7bl9d83,669,1
ed78yrggwe,5027,9
37xoa5249n,274,11
3wqpy5dwx3,4290,1
ekqlpdyw2e,3863,11
3l8965b8bn,338,4
3oy6aw4vge,13662,1
3jqv89l5pe,4404,3
37o9pvqwxn,4682,0
nqybdqy7ke,8991,1
ek24xlxv2e,10437,2
39jkr7m57e,357,2
3w44vdbkmn,254,1
edd696a54e,1292,2
3aygqgq2m3,17676,0
3jm7ralyp3,600,1
e5zz7zakoe,1116,11
36pymmxoxe,1712,4
3o8zj46w6n,6943,2
ek7pvvlj53,20901,1
wnbk2jl8yn,904,0
3wwb9qqoz3,1164,4
3xy2pg6a4e,3102,1
3w7yj986yn,3574,2
ekq6lw4mge,12405,1
382gk26wj3,3236,0
3w7bq7yazn,6449,1
3pa2lxyrz3,2214,1
3ok5kzlbgn,4989,0
e25a9agjde,1179,1
38v867m2pn,629,5
3677kyavje,6993,2
3ooyrqq793,45361,0
qnvwyqbgq3,3471,0
e2brjjjv7e,16843,2
nmroaajxxe,1489,0
2nyxjzpgye,6936,1
ngl8qo69re,7018,2
nmzxk9v7d3,5415,0
edkv7jk6gn,1234,1
3jr4d5gdpn,5755,3
e2j2xlyxd3,11546,1
39jmok8l7e,1755,1
nbkdl6lxyn,1055,1
ek8qqy6g5e,2454,0
34kbgkldme,1228,1
er5o28adj3,5707,12
3966o6m6d3,2350,0
3jma67op93,4281,5
ed7q24oz4e,1552,0
3zg275xywn,315,0
36o8g7kg93,237,1
9ekrzdm7dn,3133,3
e5vwprm4b3,1292,0
e558b85zge,2421,4
nmqljqa493,1658,0
3667px2gj3,7947,2
xer6ry5kle,1254,0
3lo592qwz3,7576,1
3wlkp5d6be,910,1
37rpl8xqwn,1038,0
e5p94o55g3,4992,0
ek4w96p9g3,3451,3
3wl4drm9qe,4537,8
nq8qd5akmn,1074,0
3o4xr7xz9e,7768,1
wnbawq6lxe,1858,0
e25kovzl7e,7174,0
qe24wbrr63,5322,0
pedramlrg3,3162,3
3jvzb22oo3,5052,0
xerkmlvx73,10549,1
38d9ak7gdn,4938,2
nyro4825de,4781,1
3o4wlx2bye,930,0
nm8vgaj993,15627,2
3z77jj6p4n,3146,1
nyb5zvpdd3,1258,3
wnbw7l682n,16413,2
37rbmmb5xn,4950,2
3lx75zox73,3039,1
34j7aa8ym3,903,9
34g6o2b443,9202,0
edyml7y84e,4113,1
edzrz9p94n,2064,0
nyaqzxpdgn,6907,1
34ba9765pe,6619,9
37926dz5wn,4183,1
9ek8ld5zge,5005,1
ekzrpygm5e,1603,4
37by6vojxe,9275,1
nyaqog5mgn,2482,1
3zg89mqpjn,184,0
ngqgm74br3,8311,3
3xxqmvxwk3,7605,3
nyr8amj79e,1108,5
e59lxv7xbn,307,0
3zkrq7kv83,12991,7
ekgplx2zr3,2020,2
63xp6wdyxe,23932,0
e5g6p6rx93,788,0
3ooo74w7z3,1345,6
3j6547odon,2642,0
3okmv9zm6n,715,20
qnvp7zy9jn,812,2
4ng7y8vvnv,8052,1
3lp4ojypye,7799,2
nvb4zjrbj3,2724,3
3lxdaxx2y3,669,24
34koglwope,5227,10
ng65vrb4ae,11400,0
3j222554pe,8402,3
pedo66rqw3,693,0
374pl4g293,2043,2
3xord7bdd3,1496,4
ekb8w6w82e,1651,1
z37rj44zwn,14664,2
edyg76xg4e,1487,3
e25lq8boke,3916,0
3wao2r6mxn,40111,0
37xv9opx9n,4398,1
wnbwvakyxn,6872,6
3lbg4rlqdn,7335,1
nv4w9rjaqn,1292,1
3woroaoobe,5883,1
nqaky4oooe,3985,0
3lrjlldgz3,17136,0
edg8rylvwe,6096,5
era95zqb9n,17609,1
nbodw7wry3,10371,1
nbo8yv7jm3,2102,0
nmmpb46adn,814,1
3wv6mmp5xn,1474,1
3wkpj65yb3,11165,1
nvbojjjb23,27177,6
nybav2rmy3,2107,0
3pqj7bwj8e,8934,0
37agggkyv3,11875,0
34gywq7ym3,7722,2
3wkz2pvmz3,2384,0
3lmbqqpzye,8848,0
er7kq9vb8n,1895,1
nm95vw4y9e,5664,2
nydbg4mmzn,5215,1
3zxv8krb7e,8033,2
er7aa79jjn,2505,0
l34478qg43,1376,3
36pp2lzaoe,595,16
nbmoxwoaye,2192,1
nbkb92rb9n,2759,3
39xjkyzxb3,2837,0
3wqdz576b3,6537,4
38vd6pozon,370,0
xer7d6627n,17276,0
38w8wqoj43,2783,0
34grr2vxk3,1040,0
345o4ayw4e,8382,2
nyk7y9a9g3,2571,2
83zzovx834,30874,1
37mpmr6jj3,8343,2
3xz896lzdn,3876,2
3or64r6793,4593,1
m395qazwyn,4636,0
3oky44kryn,428,0
3o2968wwgn,1191,2
37o552b99n,9406,1
edx6rkv723,1192,0
nvk45xa6q3,20779,0
ery5vd58ln,1784,1
qnv4v5z9pn,3023,1
37brd5kvxe,6415,1
3wwpza68b3,516,1
39gp7owxde,1860,0
nybp8wjxz3,19978,0
er6ljqyr9e,2182,1
374a7xbpx3,1232,0
3jr6p287xn,1507,1
nmkvqqpoj3,24292,0
3ob8javyyn,793,0
ny7drglwln,31066,1
edxadzpp23,2131,2
3way5vyazn,3327,5
nm2moor6x3,7629,1
ekgq9xwr53,1752,0
edo9pqlzd3,755,25
nm8qjx8gx3,1049,2
37mxv96kx3,20020,1
362jzvvvjn,3528,2
3xz8d2doln,766,0
nyq78jyvy3,1172,0
erbzag2mj3,37934,2
3w4wrk96xn,3025,2
nvk26gk4x3,4082,24
m39wr85bdn,5375,1
38vooor7dn,280,4
3alwwvgw7n,1796,0
nvp95jjw2n,1124,2
3plgv6ymgn,5730,0
39wbqxdwbn,1228,0
3wv76j98xn,16208,2
4ng2l4lab3,3358,1
3jmqlx74o3,1622,16
3wljd6lome,8663,1
34kk5p89pe,7613,0
3xybklpqle,6846,1
nbkq48wdyn,12357,1
nqa86499we,1530,1
erqrwr4p53,1160,5
38vk9kk9on,178,1
xer8pmzwj3,9249,1
ekqx86ol2e,5719,4
e5gd89prb3,7815,3
nmkl7dyjd3,6753,3
ek4w5p7g53,2413,0
36ydjzk4ke,30448,0
ergv2mvyjn,4089,1
3xq984g5kn,9614,1
nb76pko69e,3424,1
3wlmk2rbqe,2447,2
83zblb5843,6153,1
3pxpqagqzn,6186,1
nmmdy2dl9n,151,6
3l6vmabjy3,2482,1
nb6z9ryky3,582,1
3xyjldqj4e,1030,1
9ek9br692n,6277,2
38d4j4lqpn,1645,23
3678axwaxe,5942,1
36y79xdjxe,12873,1
4ng8v88oz3,6812,1
34pk6bp7j3,8482,0
nmogq8549e,5310,0
erdxy856ln,450,2
38kyq2wx43,3515,1
nvbyva7qx3,57,0
3wa7gzkxmn,1965,0
nyrq95a9ge,9914,0
e5ll9rjlbn,2907,0
nqyp7o8y6e,1471,0
3xylkww5le,1979,4
e5ma8vlvr3,442,0
nv985b7dbe,1354,4
3arrgpr6bn,1199,0
nb7gb6569e,1686,0
3xo6ga8gk3,1720,0
e5bmb7449e,5551,1
e2drpd7jd3,1310,1
nyqdp4a8y3,9319,3
nm8pd65rv3,2553,4
3xadrb55le,8079,2
nq65yka2o3,4235,0
3wl7zzjvxe,901,8
nb68v2za93,7720,1
3zwvmzakw3,20551,1
3zlkmary8e,2764,1
3o4ymw64ke,12260,3
e2mq4b92k3,15819,0
39zbrmmgyn,3929,1
394jlyxxpe,4420,0
e24ykv5mj3,17909,1
ek9wj82jgn,14996,1
36274xvd8n,16970,0
3j2l55lrxe,1542,0
e22ox95x6e,1309,5
3lx84q5xz3,3896,0
3l26va5xbn,3768,0
nvk8oqj7j3,95,0
nykwxzrwy3,1588,10
34qqbdw5ye,5000,3
nm96qd5zxe,7970,1
3j8yryxroe,4985,2
349zl4wzkn,1709,5
3l22mq6o7n,1726,3
3zlmmrlvwe,1906,6
3j7xl64gx3,1634,1
2nyw4wayz3,4306,0
3xrxwzdpk3,5768,3
nb856mp9xn,456,13
3lxayzl5z3,3394,1
3l8bdl24on,20697,2
395grwja7n,1693,0
3xaoo9wvke,4749,2
edg6gq8lge,7465,4
e5zv2ko4re,1097,0
wnbyxdzb9e,10628,2
nbv8vqg7ye,11761,1
x3aplrqkb3,10369,1
nykad9zwz3,1204,2
edx49papd3,1225,18
3arll76qbn,4417,8
nyd97vv8yn,11126,7
3lb4wo7w7n,154,0
3662vqrxx3,11809,1
xerrgyxp8e,1206,0
366w65ak83,1593,0
e5lzlx7oon,6437,30
e2vj6bjgj3,4370,12
37vy9x5mx3,8270,2
3pm8zb2g83,1553,1
l34m8744y3,7034,0
3oow7g4py3,664,3
wnm65727ve,5078,1
83zbojo873,1361,2
3jxyvwwjon,6175,0
edo69kgrw3,5632,1
3wqa68xlm3,11597,0
3jr2o5j66n,2594,0
nykd2wy4l3,40056,0
ng6aw5d2be,1592,0
er6pwzpq9e,18518,1
nvvx5pbrbn,13091,0
3px2awlogn,1205,1
23lwmjjwzn,1828,1
3wylpbmxzn,2843,0
nqlaqay9w3,12687,1
37bwxdz4xe,1259,0
366axxj293,565,45
34jgwk2843,9642,1
nvqw5m6lj3,1869,0
ny726vmjyn,1840,0
3wooqzq9ze,4736,2
3o49vz4g9e,9879,2
edo4ozjaw3,5025,3
wnmay7lbxn,2309,0
3az9mag97e,3766,6
37rwg995xn,23396,0
3xlkyaybl3,29307,1
3zkqy26p73,648,169
3l8g2jy5bn,6751,2
3wx7d8jpme,3145,0
3wklq82wz3,15030,11
3ol7j27rk3,24338,3
37mzklxqj3,3339,1
3l6oaxl8b3,40278,0
34kyxlvy4e,1215,0
375954dqje,18792,1
nyxqopwgde,23955,0
l34w8b5p4e,7663,0
3l2bvob9zn,2204,0
3pllqjr9kn,446,10
3lblgagz7n,1552,0
ek7mzqmm23,755,25
3xr69pzpp3,2264,0
nqlyggmym3,5631,4
3pqqqy7qge,1218,2
nmm8r448xn,2718,1
ekzdb99k5e,177,2
nyd8qj4p9n,611,282
e59k6dgvon,16545,1
3o46y7loge,1196,1
j3j7bdz2w3,1498,0
3l2oo2x5on,2862,0
edgvq67jge,744,1
3okmoljygn,4723,0
3jz4aajoxe,20016,10
3l2yb2887n,1704,8
nm8bpdwjj3,3596,2
nyry5y5ale,2354,10
nby7rw5lme,11780,0
34b8o4yxje,6604,1
3azrad7ybe,5082,0
2nyz7rwvg3,6553,0
34godwzok3,1956,0
m39o9pbdp3,917,0
3ozlmg54kn,567,0
3a58g6rqve,993,1
375797rlje,4281,1
37ak6qr4w3,2075,0
ngag48q2rn,16260,2
nm2dwoj9k3,618,0
365zpvm8kn,1920,0
38v754m6dn,204,11
erbql5ag73,1485,0
nb88xxqzxn,19446,0
39j5jjgq7e,6556,1
nbolkvk6m3,2266,3
3woj27lmme,6457,0
e25rkkorke,6856,2
e5plogd9o3,7799,1
nmzp65q8j3,2956,3
39rkpyggy3,3259,1
3ww2mzjqb3,4640,1
er2a4w6wj3,492,0
nbkakovxmn,775,2
38z6pa6gj3,2144,2
e2aad9w573,2932,0
3xr6kdwjk3,597,2
37akx6j8x3,10032,1
34qbx5b2ye,3093,0
3azdddl6de,1271,0
3ollvyp793,30056,1
3xo5yb4bd3,495,0
3ood28b4g3,8007,0
nyr5d2m7le,7036,1
z37mo2g993,20008,0
ngo9rlyare,12036,2
3zkwzdmbw3,731,1
ngv465xjzn,32343,0
3a7vav4xd3,5514,5
3xr2d5z9k3,9105,1
3l7w4mdbde,13238,1
3lpr2yljbe,1286,1
39bgqxw7yn,6368,1
3l29y85ozn,436,0
3xzgyalopn,2532,26
374ar72gx3,10506,0
374jx7obp3,17092,0
nm9vd6b7ke,13281,1
nggya5qrzn,6374,0
345v4kq4pe,4049,0
nqqz4jxg6n,18312,0
3xrbzkrgk3,6876,1
368rm9yz8n,1800,0
ngoboqwyre,3175,30
nbm2rqo72e,17629,2
34bkyggrye,6697,0
34p75rk7j3,640,0
ng8vwmwyp3,34092,0
3pgb99md93,1520,1
39brzzrddn,283,19
nq2m5yg9wn,24839,2
j3jlolxo6n,1167,0
e2v6dvv5d3,3270,0
g38q2lz5o3,6294,1
e24g57l5a3,652,0
nbyjy9b72e,8008,2
3lmjqj477e,1718,1
3aqoj5mlbe,15434,0
368vzg4a8n,966,2
3l8gwl7q7n,3735,0
ny4mr9x2dn,5446,1
38vlopbddn,638,1
38xqw5k5je,1037,2
382v9bw7p3,3995,0
e24xp2dqd3,11606,1
nmrlyx9qve,5403,1
e5pwvqjo93,824,1
3o26v8pzyn,52935,0
e2o56plvdn,3330,1
3wyq2mqobn,3048,2
ek4zj26y53,5954,1
38mp7d99pn,7168,1
nykb65yr93,1134,1
39b62gq2bn,9381,0
nggwko4abn,4133,1
e5gdopbo43,9064,1
e57wxjk8o3,1691,6
e5g4qzg543,2633,1
3zrw8jkgwe,23598,0
nvq7rgq823,7576,0
3pygzlb593,5251,1
3l8py26qbn,968,1
erbw6lyjj3,13297,2
3jqdmvowoe,3558,2
3olqmx4qy3,1032,3
3xxbkkkzp3,8163,7
3a7qwwrkb3,3822,4
3jm829m2o3,2949,1
e2j87w4bd3,6080,0
3l657apyd3,20653,2
e2bogvgjje,2763,0
ng9277zkbe,8752,2
34gvgvvaj3,13920,1
ekyz5r8vg3,2835,11
34qgpakmye,7017,1
nqdkg4kjwe,11157,2
l34bwpyzje,1372,80
3o2zopk4gn,1439,3
36p5kqp5je,5992,0
38x95v2vde,2591,3
34p988dmj3,95,1
3xv6obxk4e,2661,2
83z968qx6e,3934,1
3l7qmy8yde,1499,2
3j6mdyo9wn,1440,3
3x64mdkdp3,7512,2
e5mgldgpo3,1198,3
39bo624ydn,396,0
3orjjlq4y3,2144,3
e25qoqamje,618,0
34jzbwzj43,518,0
nm2d2g7g93,10302,6
nmqmkjxg93,2733,3
nqzlb76won,271,0
3j2bpakv6e,2741,0
3wqpvybxx3,5290,3
nm8qr28gx3,971,0
38zaod7yo3,850,2
362dw474kn,2239,2
3wwbbj99m3,5032,1
3paz5j9xz3,1770,1
365v4o99xn,1036,0
nqq6aq5don,1049,1
3xqz864dxn,552,0
3wk4mkloq3,6148,0
3orj76oqz3,4150,1
3l6d8qpbb3,13346,1
ng9l8mp6ze,4909,2
37oq4vqa9n,7608,0
38jbdl585n,4058,0
x36xxxwjj3,1902,1
edxo8qkq43,882,1
39bar7d8bn,1493,2
3758rpqawe,6993,0
3lappbw87e,4439,1
nb69mkoda3,1160,5
39lgqlqwd3,11942,1
73o47wdo6e,3577,1
ek7jlblk43,17374,1
23l7avdxoe,6876,1
nmd446kdkn,29825,0
39z54vk2gn,5694,2
3wyk9gajxn,2806,1
3l6kd7d9d3,2643,1
nvbo29xpq3,11402,2
3zxgzg7zje,2940,0
ekoxydlyrn,13470,1
379rw52l9n,3129,1
3j6m8kdopn,2616,3
38kd5dm7p3,8406,3
3aylm2ylv3,8159,2
e52glooqge,348,0
3l89ooooyn,5269,4
384kbrgzdn,5129,2
3jv8okw5w3,2833,2
nqd74zraze,5453,0
ngqm2qrgp3,1112,0
3p2llk85ge,11085,1
edxd4d6d23,1360,1
nqvaqxwk6e,9315,0
3zwm2voo43,1403,0
3ookqqawg3,943,2
ergq8ovgln,1045,5
37vo98p993,4447,1
3jvqolzpx3,11469,0
3okm8jjd6n,10492,5
3o8x99p5zn,1150,4
nb6kawmjx3,13687,0
3945am2kbe,10709,3
34q4kzagke,19075,1
e525v8az4e,542,0
nmq8wmybj3,1101,2
3zkb982pw3,10555,2
era4jbmr9n,237,2
39zbmd9lbn,1291,1
edz72z8rzn,23715,1
nv9bo5jqbe,11040,1
nbark44dme,1861,2
38vz8xaojn,2498,4
nqaxqpdzme,3323,17
3zdl2r287n,2732,2
3828xprqp3,2714,0
nqqaop8bzn,11088,0
z37morw8w3,4155,0
3a8bvwk6de,22045,1
rnq4pqzxze,1456,0
3w46vbj8zn,809,0
375pk24vwe,4795,1
erylkz4bjn,1728,4
nmqka5ryd3,172,1
ekqoqgqzge,436,0
3jzj98b8xe,11143,0
nmrgzdmy9e,949,8
wnmo5g86de,478,0
nm4rxxam9n,10574,1
37rrz7m9pn,2738,3
3zzmvgqd43,1677,0
4ngv86jorn,3762,4
3paq52vjg3,391,2
368abgl6kn,755,25
38zkboaop3,3844,6
ek79bgw9r3,4143,0
ng9zj5xvre,2236,2
3665mq5xo3,7279,2
ekqz7kq8de,8200,1
nyxzkg2pze,532,1
3o2zpabqyn,3691,0
ekbrbgo2de,827,2
nyykbmjpzn,4228,0
3a8oz9bk8e,782,3
3pg2opym93,11996,0
m39lrrrp73,1088,3
ngab7zrjrn,3630,2
4ngrkkxaze,2380,4
364db8alke,3702,1
nglx8lplve,3985,0
nba9akxp2e,1376,2
3wykbqbqyn,596,6
3659kjmkjn,4872,1
3xldyvv543,6542,0
o3pvxw9k93,1784,1
3j8vvzpb6e,592,3
nmdkvpl5kn,3867,1
o3po54wokn,2070,0
3xqzow5jpn,883,0
edpdbwroze,514,3
ekz8mrjore,1557,1
nbokpm65a3,172,48
wnmorrz9xe,15525,1
3xyop8bq4e,7438,2
3o25pll7yn,23987,2
364yom6ake,3029,2
ek9m785y2n,3822,5
nggjddo7vn,1326,2
3p29w66kge,246,0
x3689o6won,6238,0
37xyqz7ywn,3043,1
4ngw4xppv3,809,0
367pq2rzje,276,17
nbmo6da89e,1293,26
38jqmo5xdn,1053,1
3jlvv6oz9n,8554,0
edq6z9gvwn,1806,0
3a52j5ap8e,3442,0
3xqw4lkzdn,2230,1
erdx5ql69n,3251,1
ped6a4ra43,14201,2
ekzao92p2e,7724,1
nmzqgl5d93,582,0
nyxodwxw9e,7578,1
34k2wr76pe,151,0
384rpgw24n,509,1
3xz2kvpvln,2559,0
3o4rrbl2ge,8311,3
349ma2v6kn,6153,3
3zz2652843,811,0
39w24b467n,7576,0
nvob9yo9je,6331,0
er7rogyl5n,4466,0
nglxmqmqae,1555,2
nbmv2plgxe,7207,1
nyb7a9aqg3,6685,1
erbr5kayj3,5115,1
nvyzavlg2n,12320,1
e2bmjamjke,1890,3
nb8wgpym9n,12397,2
nb4xj9po9e,7161,1
34q6rgxk4e,1228,0
3xxlx5ldx3,9402,0
382x4a6x43,2588,3
4e5dbj5mr3,569,1
73om9yvo9e,4741,1
3ar22rjgdn,600,1
382rgoov53,5395,0
39rw4b8mg3,1281,0
ergm9jqv7n,1410,4
3wv5o65vzn,3849,2
ek85r5l9re,7475,7
er27poyk53,245,102
3l25xb9o7n,2987,1
3aqazw26be,3491,3
j3jg6y7bx3,2654,24
3z7o7ybj4n,1480,0
nbvjpadgae,1296,1
ekg9gwyg43,2845,1
3jxjg6d7on,455,3
3xaqyjlxke,4457,0
3aqmqwp68e,8487,1
nm2w5p7xk3,9067,13
3xvqqbgzde,21088,8
e22oyqzy7e,1081,2
e55o598ooe,5039,1
ped7mm494e,2698,1
3lom8w5dz3,2149,0
3o8m5zz9zn,372,1
39jxjdz2ye,613,0
nb6mjvov93,5665,5
edowg8y8w3,9690,1
3p2o7axlze,792,2
erb5b5z5j3,3281,1
3j2bg64qoe,1415,1
3pa6p9xd83,2944,1
wnmxaqv7xe,1194,7
nqyomlrk6e,9583,1
e572gomj93,5756,1
nbv8lwvm2e,17276,1
ngag4rwlbn,2625,2
34bjzpwm4e,5400,3
39g78apxpe,1474,1
xermbj57jn,8218,5
9ek7kxjxg3,9005,0
e2jg88qx73,8123,12
nmz28mq7d3,6059,2
nvqv9odxp3,849,1
er5wxr9283,5795,4
3xr8vp5kd3,2016,2
3j2og6q8xe,146,80
39lkzdkl73,5632,1
37xdwboppn,4504,36
3o26qkg4kn,3470,0
nb8xvqobxn,673,0
nvrgpyybpe,1129,3
er6o59klje,5539,16
e229gpo57e,8046,1
38x2lg4doe,179,92
366446z293,1254,0
3xyq5l7zke,24083,2
nqy7zw8mke,12432,2
nbo94by5y3,4459,0
3pqywvvyze,7835,0
362lzw8l8n,2249,1
3xv4gwo44e,12028,1
3jqk2pdawe,48912,0
nvbl6b6bj3,5099,0
36y7ob8v9e,1757,0
3a88d9b2de,122,36
37aojzkkp3,7441,0
nb74rj6w2e,2096,6
ek8lkovw2e,3361,6
39jkzblpge,2606,7
3l2vj9kgzn,29795,0
3zzmg5mv83,3032,1
e5p8mym743,4359,9
3pkgdpplze,5099,16
e5gapox4g3,4549,0
ng97lzb5be,2887,7
e2j657kgj3,1101,6
3p7wmbr693,1055,0
erqvkz7l93,1902,1
ek76wymv43,3780,1
39j2oqdgbe,631,2
9ek87al95e,5554,2
nqz5y652zn,27190,1
38k4q8kj43,6688,2
nvq62w8zp3,5648,2
38kvp7alj3,2662,0
3xrdzvrwk3,6156,6
39rzgmp5y3,37154,1
23lbx949zn,2632,0
3aya4pwrb3,1882,3
ng92gozbpe,1855,2
rnqzjw9ykn,582,0
nmkya59r93,1134,3
