"sku","cost_price","Montreal"
ngbjv5yrr3,7616,0
ekba2bkw4e,4608,0
qe2gkrlo73,2848,2
3o4782rpye,2080,3
3l2pq8aobn,133,5
nbkl6ydvxn,1827,5
37924dma9n,4493,4
3lpgj7wkye,9499,1
nyrryjpx9e,4109,2
3zdzpqbzjn,1304,1
ng4vv8yxvn,8069,3
e2v6m4j763,827,0
3l744r5zde,328,1494
38zk5q68d3,185,19
39446x9ode,7627,1
63xd27lale,2672,7
3wv86aadzn,1758,2
xerrvog8je,1679,3
x368r4g4on,3059,13
3oyz4xwwze,728,5
3ozyaxglyn,16383,1
374b6jwpp3,11812,2
3962vavmy3,4407,1
edxm8ddz23,146,449
e2b2gx2mke,856,2
38mlv56zon,1061,3
63x4o4rmle,10500,3
3zwjy7mdj3,6614,1
edql46mlzn,6934,14
e5pwm2mao3,4078,0
3w76mro9zn,135,27
e52kkbm49e,10015,2
3a84ymvbbe,4062,5
3zg8krbljn,2455,1
382lokj4j3,7191,1
3padrzd4b3,5643,12
365ar7grjn,163,0
ek7zo8o8d3,6089,1
nyd4gwvvyn,3376,0
3obxxw7q9n,3728,1
nqpg8vj26e,6046,0
37x6rrgmpn,8672,26
nvrmy692qe,2568,1
qnvxwaywbe,2055,0
36869b9yxn,1696,0
e52wjo57ge,3104,17
wnbzjl2rxn,249,0
3azk4omyde,1183,10
3wk4xx4pq3,11834,26
ekbzamgzde,4087,2
3p2468w2ge,382,1
3w4mvzqdzn,3286,13
3jq9lw44pe,3910,0
nqz9x9pjon,4808,12
nqazoyymme,3171,0
3wwxm57yb3,2390,2
3zwzky9983,6340,1
l34lrr4lmn,4615,0
3a9r5x6dmn,179,176
nvk8v2ayx3,9861,1
nyyp27odgn,5655,0
e248m64oa3,11797,3
nm4qjowb9n,2079,14
3or2m84pz3,2447,0
ngakgm6qbn,4806,1
er6wr55y5e,5938,1
nb8p4y8dmn,17230,1
369278ma93,780,0
e2vdo5laa3,2294,1
ek7klaapd3,854,1
3lolwbx273,1677,13
nb86xq4xxn,189,8
e55jv6rk9e,2782,2
ngqrqkyrz3,9098,1
nm292rv8x3,6839,9
3orpqa25z3,1265,3
nqy8jkblze,1682,0
erbldgx7l3,783,2
38mpgyl94n,1353,5
nvr4bpxz2e,2290,1
ekz488jg5e,7497,1
qnvp68yjxn,1692,3
3zlp5voy6e,17817,1
ed8bpzbx4n,238,1
nyxq6px9ge,14212,0
e5vyvkz4b3,4860,4
ngqgmbqdv3,1507,0
34265l2wme,7082,2
367jp4q2xe,1095,0
3pm84qxzz3,1027,0
e55xljjvge,5348,1
37aq6pwxp3,2292,1
3wkwlj5ky3,1124,0
ngqpv4jpa3,852,0
39l2wy9vg3,873,12
ery4vkvz5n,921,0
ekzpk48k2e,20793,3
3pkky4qjke,5094,0
37xkmw66vn,9604,3
nm9vxgomke,2132,0
nb7zd4vvme,2511,5
3xor4a5ol3,1496,6
ngvpxv7lzn,1733,2
3lxvbow5d3,3079,5
nqqbrp6lkn,230,15
nq8d94mzmn,5138,2
3pyowk25z3,2814,58
3j6za9xk9n,200,2
nq8ywba7on,1231,0
nvvrmv96pn,3319,3
39gbrbpw7e,788,0
e2glx4kok3,40729,1
nybm4m7md3,841,0
3jvop6w993,491,2
nglr646mze,741,0
34jbgabb43,2353,2
edo8wgk223,1314,0
368k6lqd9n,4680,2
ekqvxmzwde,12217,0
34jm89mwj3,5642,0
38kv4agoj3,1877,13
368w84mqkn,23428,2
37xogya5wn,3209,3
3pq482ba8e,3493,6
39zpllvgyn,3741,1
379yvgmz9n,2910,3
3zawjzlo8n,1644,1
e5ma85gbg3,1043,4
nqz6m96jkn,2251,6
3l8vv7b5yn,5632,1
38kv5p8ap3,3813,2
erq6bl8bl3,1825,166
3jvv2k6ow3,522,16
3l8xlwl8dn,3699,2
ngv9r8l6pn,9123,1
34k6oago4e,1225,0
wnmp4yo4kn,827,0
er5a9rg593,877,4
e2gd65yo73,18857,4
3wljjrdxbe,1096,2
ng4qaqpyrn,9446,1
3al7bw778n,15419,4
e2vlkml5k3,6918,0
4e5pryk643,30320,1
e576mymrg3,3649,5
ek9d4lzo4n,1507,0
nyd89glryn,2959,1
3645l5jyje,15530,1
38dxjjplon,957,0
wnmozjjj9e,2220,2
wnmx9lwvke,152,7
nvzprbrqb3,265,2
nqq4bvybzn,4127,0
nydv8gmz9n,22980,2
3xxxbjm7x3,3940,2
nmo4dmvrve,7512,8
e2vxzm4oj3,1855,42
erbjpr58j3,11673,1
ekboaqv74e,1061,6
3ay4m4zxd3,1847,500
e5zwzqq9oe,1879,2
e2dyw9rk63,765,2
nbkqw4w22n,1204,0
nmo7o77yve,9383,2
nvzadwqxp3,1535,281
3zp64kd24n,3468,2
nqpovbz2me,2553,1
nm9zxvm6de,259,3
396ajrxo73,1277,16
ekyza8yd53,8948,0
37a4b8mwx3,724,1010
3lb5mgkzbn,856,5
38dzlzgp4n,1560,4
nqpjvkrbwe,5740,1
37xab2dp9n,8939,0
er6xdmwvle,1110,52
3xqvrbw2xn,3394,1
3larz4vqoe,3169,2
3a74b2za83,630,24
nv9g5lllbe,1083,1
nqpa5852oe,908,0
63x8djdkpn,1258,18
83wjq4vwqn,681,3
3752bwky9e,2162,9
ped2gqolzn,6671,3
e5lgmdx4on,4789,1
3jqrwmy79e,187,2
nyyaoxlz9n,930,0
nqq56aw9zn,4368,2
83z529vvj3,1282,2
4nggxzdlpn,2066,34
3o28zg9pkn,324,2
3wyaq7jrbn,883,0
39r2pp9dg3,3167,9
3wxkbxy7qe,1619,6
3lrlpoqxz3,386,0
nvzzv27523,1058,0
39lxbpmmp3,4964,0
nm2rbba593,2324,0
3wyp2dv8yn,1340,2
x365ayagxn,1418,3
nv4amokpjn,6574,3
3oryk49ok3,809,67
3obypkz8gn,583,0
3xr99axql3,8113,28
3xq4mqxy4n,2216,1
nb79v5a92e,3576,8
38v7yrr94n,24713,0
3zz8d77p63,148,3
3pg489k4k3,928,21
ek7wlr6gr3,5214,0
ek48ra6r23,9474,4
3a7pa4qq73,1360,0
3o469g556e,770,42
34kpgwmm4e,2754,9
wnm94r5ave,983,4
3w794482qn,106,22
365do4dv9n,9399,1
3zx75a72we,4123,0
nb7vg94yae,971,7
3425r2g8pe,596,183
wnbd7w66xe,28003,0
nvrd5xjpje,4366,0
nykxa8r7y3,1339,86
3o8ybjj8gn,177,5
nvrp4q9kpe,2805,4
nbmk7rgo9e,213,29
ng6y7kp9ve,865,0
nb6m4lmg93,1455,2
3ooyv46j63,24187,0
e5lzd7jp4n,9709,0
3l76y94wze,1616,3
ngb644a9r3,5521,0
3ooq4g82z3,16131,0
nggmpvavvn,1666,6
38jzja8qdn,1372,0
3a7z7qv6d3,11191,1
34prmv4xy3,4608,0
34jkvk94p3,43123,1
3l2rzzvwon,2989,10
372wxdyj9e,48592,0
e5vqbwdj93,3888,23
e25jk5bb6e,3149,2
34xymk4gkn,8656,1
3oooj2lby3,3006,8
ngby7vkoa3,149,10
nydd5qlazn,1702,1
34bdp94qye,9608,1
3x6vvj2zk3,10194,4
nmo7doyrxe,1419,2
nybqrwaay3,1286,14
3xv9q96gke,5777,2
3azrym248e,1819,0
39gj4lzv7e,198,2
3loyq6oab3,270,168
e59d5r4qrn,805,4
nyrz8b92le,1002,0
38vljjj94n,9421,4
34k9drddke,984,2
38x9yzyv5e,1598,1
38v2vr6jjn,5399,2
3jq9ll6jwe,149,10
37bo8drppe,9344,0
3pldoz4o9n,30237,1
nm8d4vppk3,2586,62
ek4ajqld53,393,0
379ql2gbjn,960,9
3jx4rxarwn,173,141
23l4zrzwde,9823,2
ngo77xoore,8551,1
wnbr2mx8y3,6645,3
3l6o9jlwy3,3975,2
3lr5ydkkz3,8454,15
e59bv87yrn,1544,4
374kjaxa93,2926,3
3j2pm2oj6e,1588,3
364xozxkke,458,0
wnmqkozl93,1507,0
3z7lzwb6wn,4101,0
3loja6ay73,9341,0
pedwzqo9zn,9720,1
3694r2a2j3,10711,2
3wk228abm3,1413,38
3pkxd9vgbe,1251,7
37ml9za6v3,4479,0
edoao4v7z3,793,1
2nyg26pwln,4900,0
3o88l88g9n,4027,4
3xqrxopjln,1841,2
nggx9wzpan,9772,2
345m6vq4ke,4595,8
ekg6679g43,13074,5
3xxbzr5qx3,5302,1
3jv8ak9y93,2432,0
ery59jj77n,43361,0
34k6qmw2me,3784,8
nmkbkzdox3,245,5
nvbbq2z6b3,411,2
ek8mkdko5e,4127,0
ek2z97g84e,9933,0
nvzrxolgj3,21518,1
3pyrz44l93,31118,0
ek4v5467r3,6832,1
e578rg8643,1229,0
nb7725k5xe,220,0
ny4bk2jlyn,936,1
nvvo6pzq2n,837,0
ngljra96ae,3759,0
34jlzmrgm3,11614,1
o3p8l2b6ze,1466,0
ng9l9ojgve,2646,20
36v24xl4je,1349,1
edpo4jzxde,1833,0
3wxomwj9qe,299,4
3xx62dg4l3,13695,1
38zjrrozj3,404,0
edgdwpjm2e,415,1
ekzy74ga5e,15612,1
nm9k6q9v9e,4140,0
ny7kj449gn,3811,14
375bwg62ve,1441,25
36p76yyyje,20236,0
x3abq4rpde,27318,1
394jy6zlge,1345,0
nv4y4w9jqn,2920,2
e2b9jzrx6e,2785,1
nbk92j28yn,2378,15
ek2dgpy65e,1560,48
3pya2vgmz3,28030,7
nm4ayrx49n,146,0
3xa55xxdke,146,404
3lmgdq59ye,3440,13
3a9vdbxw7n,4474,2
nm4lgogovn,1030,7
nv4ljpljbn,12311,1
3jrlxdjg9n,1464,7
ekokxbokdn,5740,1
3ok998469n,9053,23
e2244xa8ae,8447,0
3wvryw6lmn,1898,2
ed8788ybgn,3963,1
nvvkdwqa2n,1153,2
3lmgwoxbbe,199,2
x36lpbgdk3,490,1113
3okdkjkjgn,5805,0
34gabyqdm3,980,52
ngg46bgwzn,280,4
ngq2mwrxa3,146,7
rnqwqr246n,485,0
nvv8r28xjn,1793,20
36yokp7lje,1231,26
nybxk4vzd3,1402,0
ngll7lmkze,876,20
nyrymgo2le,3818,1
nba9la8zye,5257,4
ngbzo7gar3,521,1
3pyxz9v9k3,565,18
e2jqxywpa3,5869,2
nq6x7gkbz3,4830,0
xer6bb7zle,3203,38
3l6g7bdly3,30675,0
3o84omwjzn,17302,2
3o8r7mx56n,927,0
34pmd2b843,6197,1
36yjy7wjje,151,5
4ng6mp2pve,4305,0
3plkg6kz9n,1595,7
ngap2b4mpn,606,25
39lz9m6q73,11826,2
3wqzg2qbm3,12988,1
erqoo746j3,552,3
3wvl8a8vxn,4656,2
erqv2p2z53,161,0
3xx7rwb9x3,509,2
nmqpor2ok3,10418,1
ek7y7pbmg3,874,0
9ekyrjxrg3,786,4
edq6jr6j2n,551,0
3pkrplw58e,7673,1
38jod5d2jn,3965,48
3oz5rpq5gn,2449,0
ekbzl92a2e,2066,4
x3667wr893,902,11
nvkzg4xzj3,887,20
ngvzbmrzrn,1388,3
38z2qbm5d3,18578,3
nvzk4zgp23,3983,3
xerz2qr5j3,2291,10
nm4m84rzdn,1824,0
nmrkww2ave,2679,1
o3pbw22kbe,15351,6
3pg85oojb3,2826,0
nmzr5arak3,3673,2
3aqq5pxbve,298,0
4e5695qxgn,5344,4
3jzvq98mpe,40113,0
3946782zge,1328,12
3xraa7qod3,11629,11
eddxdpok2e,4085,4
37r5d7poxn,11113,0
nqla7opm63,1645,1
3lrqdlp2d3,368,0
3zzp7dr743,168,0
ekbykb2gge,8430,2
j3jwp6qrpe,158,0
ekgaw9py43,6979,0
e2mmyxy473,154,0
nqd7zap26e,1507,0
3lbbkky9on,823,0
3wlx5z2dye,1375,0
e55kwqpx9e,2149,1180
3zz42zvo63,2232,1
3zaqmady7n,5433,2
nvzlpkjp23,10435,1
39wwr2xkbn,1027,1
39zbkgdvpn,915,0
3jq7rlojpe,662,2
edopook623,2389,1
36676g9vx3,2973,1
3wyzv2dbzn,165,6
3ooowzgz93,2900,5
ek9bzvmorn,11541,2
3ax8wxr27n,6873,2
e5lmya5z4n,20210,1
er64qvy65e,7514,3
34jm8mrvk3,11622,4
nqqpdwpl6n,975,2
3xom6kvox3,370,0
3z7pjobojn,410,0
erbjvkr283,408,0
3arpd4lvbn,4088,0
39lrorjvd3,2859,2
e57o8d8643,1152,2
3pxrzl979n,2792,12
3zx5p7lb6e,3754,0
nvp9b4k42n,792,0
nvvzl78x2n,2884,0
nglymb6kpe,1000,4
367ramlqoe,4757,0
3zk5qldo73,849,0
37468yxjw3,1785,2
e22oporp6e,5922,2
e2dkxqmd63,2251,1
nqqq76bb6n,6415,1
ek95772pdn,24143,0
3o4amlp5ge,1545,6
nqzmakdy6n,1907,2
e24x5g6kd3,3975,0
nvqdlb98p3,1145,0
nvo5paoyje,43878,1
39xlw88yy3,1259,14
3lxkq2gwz3,1847,5
e2vw97y6a3,5507,7
edkl8o9bdn,2973,2
38mpoxwbdn,1996,0
3o8jgmz4yn,5184,144
nyrrdj8jze,2143,0
nqyg4zvjwe,1106,0
nyaggwdg9n,10507,2
er7rl4gk8n,3336,18
3755qy2mve,152,7
3lxzapapy3,3582,11
edq7wb56zn,1075,0
nbvjk2ojye,3904,2
nvrpzkv4pe,1041,0
379p7gadvn,3561,1
e2dyj4x563,839,4
nm47ly2ajn,615,0
3jrd4q8pon,441,3
34xdol88pn,1652,0
365jba668n,823,0
3wyybpvpxn,1848,24
ekb7a4pxge,2735,12
3wwbm4kbb3,1062,2
ekg2jz8j43,1558,1
nggk64dprn,2038,5
38kwbwppd3,885,0
37a769lov3,1221,5
3xror2w843,4125,1
nyx4rq49ge,1528,1
e2apvblxa3,37734,0
nbaj8agr9e,1126,0
nq2yrxzwzn,1461,1
ngbvyykov3,4487,0
3jr6md6ypn,1059,0
nmkq7x5jv3,3336,4
3pyvwbv693,3808,0
3lx44xxz73,2370,15
3ozl6bz5zn,8047,1
x36vky7zje,2908,0
nvyo5rm4jn,1507,0
3wqgwodaz3,833,180
ek4rqzl823,3524,6
3jqg9vrb6e,2036,1
e5vqxb9jo3,24834,1
3a9wwmm6bn,2215,6
3lro8jp6d3,2744,2
ek7lg6ywr3,1840,1
3obxrp65kn,1150,2
3a959gbr8n,2973,26
37amkrrbx3,922,0
nvrj69ww2e,5098,2
nmz4agw4v3,11331,49
er5v65rr53,2813,11
9ekggqokd3,2355,3
qnv78pm4qn,7870,0
3lbgxxv8bn,5222,4
edg857gdge,716,7
3j8lk6kzpe,280,332
4nglqk6ope,1615,0
nvbbaxoob3,1047,6
e2vv5p4r73,1512,0
3l7gb8dbze,12350,1
ek2do95j5e,1278,0
4ng7rpzjpn,502,0
nggg7grxpn,8495,13
ek7ovo6br3,6814,0
3wyd8m74mn,876,0
37arqjqj93,7134,0
3px9q59g9n,5344,1
3l28d67rdn,446,2
3pl45l5ggn,9705,1
z3747qq293,786,0
nby98zka2e,3225,1
3o2jd2r6gn,1507,0
erbjja7993,2730,0
3jryv7kd6n,7330,11
3jzzjb5lwe,1495,3
34jqrxbby3,783,4
m396mydo73,930,0
3low6dz873,6691,0
3pmvq5z6k3,2262,2
364dvdmaoe,766,0
3z7dqqzo7n,2667,0
37bw7lwbxe,1806,0
l34l29zdmn,6451,2
nglqyxxjve,3211,0
e5p9bjpb43,10171,0
3xqj5vm2pn,5401,5
m39joq8jbe,5564,0
349z7b6zkn,4501,0
nmmpv4ojxn,204,5
z37jkpmq93,8553,1
34qw6rbxye,3724,0
pedw2a77wn,3009,9
nqlo6v8om3,3708,4
z37b7mmgwe,1158,0
nvko4abrj3,9751,1
nm2958x4j3,1848,2
nmz2py9ld3,3035,0
349owxpqkn,2538,0
3zwj868a83,16766,0
3lxj6pgmz3,1966,50
3lb57kab7n,221,0
34pm66qo43,293,17
366877b4j3,874,0
3w4l7jv7xn,2251,28
3l6p4a7wz3,1786,27
3orkyobjz3,4593,0
ekzb2j2dre,14599,4
3wvy9b9qbn,158,0
ed75bwbywe,3430,0
367q58prxe,3644,3
3pyw5987g3,725,42
3ook28yvg3,737,0
34ba4v7gme,5093,1
39jdpa26de,1984,7
nvrddyp5pe,8454,1
3zzx9ay843,6768,3
ekgq722xg3,7520,2
36v7wqwaoe,1439,0
3o8jwkbpyn,17755,2
39gzqq4mpe,1041,0
362ydgdkjn,33751,0
ed8xqypawn,799,32
38kx8dyv43,180,1
ekq4bb5pge,1025,0
39lj7q5jg3,943,0
83wpdmv5mn,13806,5
nq258yp9on,10231,4
34pjwxxmm3,690,2
er56v2pj73,2117,1180
nyq8zpjzz3,3460,2
3j72gk2kw3,630,2
xer5w8r5j3,1425,0
nbkxgxglxn,1838,0
g38qr89bo3,5972,4
nm4g46pkxn,394,64
nm9vxdqb9e,1778,0
nb6kxokz23,14212,0
3xv9oarkle,2355,11
366bzp49x3,2377,23
3x6g6b9wx3,809,0
nbk8ogk7yn,431,2
38kvb292d3,1502,6
3a866pk9de,16545,1
er5g2y8x93,1889,30
ekgj8pmz23,89457,0
3lpq9kmqze,876,0
3wxk6r8aqe,4195,5
ek4rk68w53,267,15
3497mpgbkn,1636,0
ny4kx6jqln,6023,1
nm2bmzv993,806,1
3l7a7d7yze,3520,1
38v7v6b54n,7549,0
ekqqlwva4e,2561,0
nqpvxo9xze,224,1
ekzmmqkz4e,4681,0
3p7jpgq4z3,5361,2
3zxj4wmg4e,17181,11
3px4wbrr9n,8882,1
edqp44gw4n,1588,7
83z2z5jwj3,1021,0
ed88zxopgn,1380,39
er7poppdln,183,38
34p2mwk7p3,659,5
e2bpd658je,31118,0
edqazm4kzn,280,42
3lomp7p9b3,110,1
3pqvowm78e,910,16
3o8l84856n,2667,0
34gjjo5lk3,841,0
e2m7928aa3,1268,0
ng6mvlylae,1455,0
3zx58oj94e,6016,1
38vbp2oddn,31118,0
nmmwzm4yvn,2684,15
39zx5dbmbn,3138,0
e2jwm9v8j3,1406,7
34kj5v22pe,4487,0
3a7l46z483,4127,0
nba6b7yz9e,612,0
nb8mpkxv9n,5125,0
34kwq78zpe,541,14
ergr9zok5n,2502,2
3oo7gq2l63,23895,2
e52aozrv4e,565,14
3ar9ggzm7n,1886,24
ngb67mv5r3,2553,3
3a5wl8v4de,757,3
39xx77ljb3,1507,0
ngazkrydbn,758,5
e55q267bge,3196,2
3l822294bn,2805,22
nv9728kqje,7254,1
3x6qy7b6l3,2055,0
36724g9mke,1592,8
3l76qpdjbe,2730,0
nb6w9v7my3,3459,25
j3jlwob8pn,299,4
38vr2qo95n,1619,33
e55lv2rj9e,4860,5
3l796xa5ye,19356,1
3wvd7axmzn,3858,7
3azo298bde,319,2
e5p874jbg3,211,1
346xxrvqkn,6293,0
edqb4l4gzn,611,9
3waoblr9yn,5963,2
3ayb26rdb3,6625,19
37xqvr7l9n,690,0
j3j8bv7a9e,3654,0
ekoqqbvxdn,9311,1
o3pap4mx93,7276,1
37amb2q893,753,2
erayz74m7n,2708,13
nbm49prxxe,2251,3
ekbqda8a5e,2251,4
39ryql92b3,5374,2
3p2xqzgbge,7666,1
er7x2y7o5n,4774,102
374z899zv3,1204,0
3j27vdlb9e,365,194
edqq98awwn,1103,0
3xdo7zp7pe,1644,3
e22j9ojmde,3333,14
73oxqv8w63,3108,3
edy6am84de,2149,1180
3pg7y65qb3,1618,0
3zgbbpv7wn,4673,8
nqa9xgz4me,4305,21
3xlgwm4gd3,3997,0
nyawzd5dzn,2722,1
3zp6d6g27n,1687,15
3aldvbv98n,1392,3
396j4287y3,7199,1
e5lapm4lrn,1170,0
nqykmqpyoe,12606,1
ek7ody9253,1011,0
ekqx7g4dge,4098,22
nv96or7yje,3643,12
nqapooqr6e,1177,0
3wo9wxdoye,4021,1
x3a27vzade,1113,0
3zr25pgv6e,7443,4
3zw42zpy43,3402,9
erylogpjjn,2088,1
nm2ylvyod3,4116,51
3xzxar98kn,6262,4
3aypo9v773,491,0
367gwpyrke,7906,18
j3jbzyx6oe,1868,0
345az9vx4e,2684,0
37ml4xw9w3,2638,17
3z7ryyo86n,1094,2
edy9487lwe,862,0
ny44ba2mdn,1455,28
349qpjmrjn,941,0
z37lvkj7xn,22119,4
3968mqa9g3,3487,16
nyal2pxrzn,136,0
e5mqaxxwr3,3083,2
nvyoo8dqqn,6210,0
ekbqvzl44e,1302,1
nqd46ompoe,5053,2
nb648m8lx3,865,0
nbaq9yo9ae,3462,2
erbgjr6z83,4756,63
nqdqwbq9we,2365,0
nv9x96krpe,5908,0
nyxzbl7mze,1429,0
3zdvzbq46n,4212,8
nm9kqxozke,1863,2
3paqx5pjg3,804,5
37mpbzrzw3,1646,2
37oq47jgxn,3986,1
erdlo6py8n,2149,2
38m92zz9pn,13845,0
362zrw9ykn,10160,1
wnb9z2md93,4251,1
e2jp5pgld3,1847,3
73o4z89wke,4127,0
34gag8gay3,179,16
ek2jlqvlre,8379,1
3zx6xz9bwe,4842,2
nvzrvxx5j3,2274,7
365xrbbwon,2718,0
3zr8owmvwe,7620,1
3xqzx9k6dn,4603,0
nq894m57kn,1940,1
3wl42k8mme,669,18
nyxzyp7xde,1507,0
3zgl8bm76n,5872,1
ekz4gjpr4e,915,4
erbqoyakl3,44713,2
ngvlbqv8an,4235,0
3pl5d5qmgn,2333,2
3jvoy75vx3,600,0
9eko9w7mdn,4851,0
369aj5zgo3,1662,4
37b46amxwe,2994,0
3jr5p9r8on,25491,2
3lmypo5w7e,141,8
e5vxodm7g3,2143,3
edqlovwpdn,4954,2
wnbkxdbl9n,3148,1
ekq7r7x7re,3570,1
m39zl57y7n,927,0
3jvy6y28p3,1001,0
36pgmplo8e,1186,12
36pjzpxp9e,3026,4
3pqbg2b6ge,532,25
nb6lox9ga3,11247,3
nqv84ba7oe,367,1
3zaaxbqy4n,256,0
3al469p9dn,4027,1
er6gxy9d5e,673,6
e55vg9yqge,6488,0
34prkzk943,809,0
39r7vov5g3,3040,18
345b6495me,3829,4
nvkr5l8qq3,3958,2
nq6bdqm9w3,1945,0
3a7joby7b3,2830,0
edxkoa58z3,2321,4
3wyxwobkqn,7997,1
e5l5vj49on,885,0
3wwxyg2bb3,5291,24
erqrxl5d93,9077,2
edyg7rwdde,1418,0
3l7mxxp8be,885,4
3a8a48zq8e,775,2
e25j6xrm7e,3048,0
3x6adxbyx3,7345,0
nyko4lwqy3,9747,2
3xrpgz2qd3,1772,1
nvq8k5drj3,173,12
3lr55v2go3,1220,3
j3j7am9763,299,22
3jvdl529o3,6767,2
ng8q69k8a3,410,0
ngl9rz9kze,3109,2
era7ox9k5n,47061,3
e2589p8wde,1378,0
e2jgb5vya3,3945,3
x3a79dwv3r,6582,1
3oyljvkoge,1679,2
edz72opzgn,1650,8
3aq5k9k9ve,5642,1
3pqm5xdvze,6481,1
3a58b8z2me,31734,0
38wpw8ro43,939,0
3758xa4gwe,592,6
34jy7o8m43,49291,0
37aabygow3,77,4
3j8g7gyr9e,3226,0
e5bmlmwa9e,5620,2
nggva2bazn,752,3
edo49gxgw3,3737,1
3lbkw2lwdn,37660,1
34p4w8m4y3,5234,0
38drlpy84n,3532,110
83zz5qdj43,4659,9
3zdovoxgjn,1617,0
ngam2goman,5449,4
3xyymlw7xe,2918,1
nvv4dvxxjn,5248,29
nby5295j2e,4611,1
3zrdqblq4e,1353,8
36vj8mmk8e,1646,2
e24k4vrd63,11149,5
ngbdxqv4a3,623,5
38d26wdw5n,800,0
3j22jpv26e,2884,0
3xr7bjmkd3,3882,1
3zgj82ak4n,1804,0
ed8pdga6wn,3320,0
l34rqplvkn,6479,1
nmqb6yp7j3,273,1
ekgdovx853,9525,25
369ggm75o3,3230,2
38z5bb5x53,1351,0
edkyo8wzdn,931,0
3zaqojyq8n,35644,0
3o4ybvky9e,1121,0
3j2xpj67we,22170,1
edxrxmold3,18621,0
3pqgrvb29e,11388,2
3lb6r8z9on,6850,6
ekoa2zz95n,994,400
9ek8lzzbde,1037,1
346lqp56mn,743,0
3jrpd87vwn,805,22
edxa4xgwg3,428,42
37xdkmz9jn,4973,0
39zwm7vmdn,8804,0
3647gxjgxe,1525,0
3zwga2jr63,5130,2
ed8oyykrwn,2976,2
e524aok9oe,819,0
x36xbbryo3,1199,30
379j6kml9n,1588,70
nyrkvjy9de,7156,0
3a725bljd3,40442,2
38wlqg76o3,490,16
er5q2dak93,1916,0
23loo79md3,2251,4
ekbdop8p4e,11996,1
37xm9kz4jn,2432,12
ny7ddq56dn,2205,15
3o8way5zgn,256,12
nmr7d64mde,623,73
ekb8pjmvre,1716,0
nybmzgwpy3,4912,7
39g2bpjbbe,769,350
nvvz9b8rqn,1221,1
3zl5oz997e,827,0
nmz27rpzd3,13029,1
369oq9jb93,910,2
3pmld9ra93,2870,3
3xx9q8kwd3,8553,1
3lx6jbw6d3,4856,24
ed7j2pqqze,184,0
3948gvj5be,3725,0
erd6pyyjln,25241,1
nm2k4rzlx3,2883,4
382ovj2943,21811,0
z37rdrqpnl,180,1
3825qvkw53,2746,0
3xy4b2l5de,4241,1
nyak48oj9n,5315,0
3zzjrz2m63,17011,1
nvoql86ype,5186,0
3zljvrmv4e,841,0
39xxyvjjb3,8372,2
63x9qya843,1057,0
3albr998bn,2690,2
39g9gj52be,4830,2
37mp48kdj3,13665,6
3xv5yrlzke,1069,0
3jrq8jzqxn,5238,3
36py9gogoe,6322,0
nmrkqdajxe,1059,0
ekq8a58b5e,1227,15
edxrkgkq43,7053,2
e25apoqgae,4217,25
nqldodk4m3,4796,1
37bdbmkwwe,3333,2
3zadwqqg7n,8078,1
nm98zpavje,291,3
364k7djk8e,1734,6
nb7ar5q9ye,400,0
3xorgqgy43,1866,1
e57wxjk8o3,1691,0
e55pglyare,410,3
3lxq4l5pb3,3313,0
3xrgamjdx3,17754,0
e2548494ke,931,33
pedaqrxb2e,4609,6
nmka5xkmj3,2107,0
eralyakl8n,3736,2
e2dmkkwad3,1507,2
e24y222gj3,811,10
e596olybbn,1193,0
ek8zm5mm5e,2037,19
nvq4j2r8b3,13837,2
3orwqwol63,410,30
e2vavzjv73,5403,2
l34xvz7qpn,1069,360
nqza5qrpmn,1129,0
3lxxa52pz3,3639,0
nbmm7gmzme,637,5
63x67l6wp3,2776,2
ek4abr5l23,2462,260
edkpvvlvzn,448,35
37xap6x5pn,1792,2
nb4xgkpkye,3138,30
36pq5xll9e,6453,2
ek28b7zy5e,2158,201
er5ov8jp83,12985,2
ekgqxx7or3,1615,0
nyykdb4wyn,2314,0
x36r9oyv93,2874,2
3jmzokvz63,1197,0
38w25m4l43,431,0
3xdvx6gzke,4127,0
3a8a2gzd8e,3720,3
3arpkz48mn,8656,0
3ob9bbp8zn,13229,0
nyxzwr2bde,912,0
3py567r7g3,1942,109
3jr6r9o2on,1069,0
ny48l644ln,1376,43
ek9x49w25n,1674,10
3oy8grbdke,1182,0
3j6pmwr6on,2486,1
3zrpab5b8e,56090,0
3l7784g7be,2570,0
g38bow59o3,1606,0
nvplzv6ypn,1266,0
edkzjxzl2n,881,0
83w7okb6qn,1005,8
er6j6lvy8e,1013,16
37rvrdy2vn,3705,11
ng9wwopjve,5780,2
3wv5pdbxxn,802,0
ekgkqbp653,2344,6
wnmaa6gwvn,5590,2
3j2kavrrpe,910,126
36pz28ba9e,7754,5
3loxoolpb3,600,6
3j6ywapp9n,1045,17
nq697dzrm3,2475,4
3arrj8b6mn,2759,0
3jm7lxlp63,1170,0
3zk6746683,3725,0
38daz859dn,2710,0
384wavmyon,12007,4
3xadylm4le,280,4
er5k6gxz93,540,21
nmm8w792xn,2850,0
ek8ldg8vde,1182,0
edzgoop7zn,8378,1
l34z2yw8ke,2262,1
rnq6om2jk3,1507,0
362dk48zon,394,864
3azl4krzde,2186,3
3xy8vr4w4e,1655,3
nvvvkkzobn,13973,1
ngg45kmvpn,1275,100
erqzvwd593,165,6
ek7paobkd3,1656,0
nboxz82dm3,4175,2
