"sku","cost_price","Vancouver"
ngl54pm2pe,2190,0
nmrgboqrve,2949,2
3jm75a2r93,34150,0
edxll8gvw3,45209,1
ekqgplg7de,1769,0
e5voxll9g3,2036,0
pedrl969z3,382,0
ekz8vpy82e,1725,2
erbjkyoaj3,2771,0
3xyy7dqpde,321,0
3zr465pr8e,1528,2
nqzqkazmzn,9597,1
nqy85g9w6e,8734,1
36p4yl4poe,13103,2
nmq2bramx3,1272,2
ek8v5qd22e,762,0
39lz4r4673,133,2
edyxo5glde,2489,20
edgzw9x92e,1441,1
nv96vbb5pe,4088,2
3xykmxraxe,5613,0
ek7d784jd3,6542,0
nvo2gvvpje,89,5
nmdq8azdjn,16609,0
3pkvqqy9ge,8696,2
nm2pz86yv3,6186,0
3arr8rgp7n,2811,0
3o8247wbgn,1607,33
ek2v7r8b2e,1743,0
3zag7qq7wn,3173,2
e2gz6rbva3,3268,1
3zd8d6ql7n,4366,0
x3a4m2km73,2567,0
nbvpak48ye,1683,0
38k8rmbad3,10319,0
34pordw943,12754,1
ek7q85wp23,2130,0
3wwl2yvwx3,11971,2
e2bg8z6m7e,2150,2
3824m55zo3,269,1
nmdklvg6kn,804,0
3oyzg68z6e,8159,0
3j66gxpp6n,966,29
ekopb9o54n,634,0
nvrd595ybe,5385,1
37xqw8q7vn,11233,1
ekq2vygz4e,5251,0
e2vj4qm4d3,28685,0
3l6p2za2o3,2533,1
xerydq8l8n,1423,0
nbopb877x3,865,0
38k758w6j3,3942,0
er7gggywjn,7195,0
ed8zammogn,15459,1
34xlx79vyn,2127,3
3xxp82qdx3,1212,1
342dx74wje,1340,0
83w5bdbmb3,345,0
37mg27b293,3784,3
83w485j7qn,900,0
nv9g9ajr2e,15000,0
3xaa2x2xpe,1673,3
37rvyrpjvn,7880,2
38dywrqbdn,8203,2
3zzx6v4lj3,9433,0
nm2rxvppk3,163,0
3jvmoov9x3,559,1
nv9yo246qe,654,4
3wwkg25xm3,7678,1
ek7oa5q7r3,12331,1
38w2wk2g53,1810,0
3olmz8mr63,5343,0
x3ap27q4v3,4202,5
nbvvog58me,956,2
e5mz2awqb3,1350,0
er25zmgx83,2569,0
nq8xo9doon,30091,4
er6rmj6mle,1563,1
e22a9lkrde,1047,1
38mqm5mjjn,9474,1
edxxx9p743,2161,1
3lpg9ryz7e,21966,1
34gm6ylpm3,4389,0
nvyzzk5yjn,11308,0
37xk5ooqpn,2058,2
3wogbk4lze,2592,0
nbad2zp7xe,1847,10
3p2alq5vke,3077,0
nyaq7gk4dn,513,10
34bwr7q5me,3013,80
3zz9xjq973,9064,0
4e5mkrq5o3,1851,0
3xygr7xlle,6435,0
x36x2olxj3,4708,0
nmqz9xj9x3,2723,0
ek4xxmgor3,3875,0
nyd977awzn,1693,1
ek4dordor3,494,0
nvp688dkxn,5611,2
346pmj9vkn,162,0
3w7xqy72bn,7542,0
e57pokbyb3,931,0
e25ybjzmje,6872,2
3l6py9rgz3,3214,1
z37xjj52vn,3903,1
erqpqv2d53,1597,1
3jvzqo6k93,11247,0
3aypzm9ld3,15550,0
38xbj49loe,977,2
nmokmz4pve,6123,1
3aqag47qde,1553,0
erbqo86rj3,6153,1
ekomzpwarn,15407,1
3lx742w7z3,10342,0
x362gxo58n,17380,0
e52r7l2aoe,4387,0
39zkj5gabn,2884,4
345kywjdpe,95,13
39g5r7rxye,9220,0
ekyqm4jm43,1442,0
nv45k67wbn,6814,2
3zr4j9z57e,805,22
er64xgwz5e,23732,1
3x6a5oxop3,3451,0
3x6r6gkk43,594,1060
3a8r9wd4de,1082,1
36vlbgryje,1724,1
3xx9dvq6k3,1659,0
3ozljll4yn,17538,0
e5pj9vgwo3,356,3
nqylk765ze,933,0
3pxv9g9g9n,2876,0
ng6oy66lbe,103,12
3pqjxjaoze,2667,0
379owp5mpn,1916,2
38wvbwq9p3,13391,2
ekgwy8x2d3,1736,0
ngg6mo6gan,7905,1
nbv9a8q8xe,32226,1
nb4bqxqxae,5566,5
nyagxbazzn,4712,0
346qzyoa4n,45969,0
erqy6p8b93,2239,6
3papyvywz3,502,0
3j6gjjww6n,3916,1
3wk5abbzq3,8794,0
3a8apkjgve,11637,1
nbkq7gqkyn,13528,3
367r4xr9oe,5012,0
ny47b6qogn,1944,0
nm254b8893,1169,1
nggjk5mprn,631,0
wnm8pz29k3,4887,1
34xylv6b4n,2946,38
384xwk67on,1568,1
3a9abjodvn,12415,1
nb8qzwlgyn,499,42
3pqz87ayke,3921,5
e2g6522pa3,3234,0
rnqyjv5d6e,10327,1
345pl2mxye,1045,4
ngl56vgqae,6558,1
38zzzbo2o3,8034,0
367x8dkaxe,14640,0
ngqwrvm9p3,529,0
3okap296gn,24038,1
erdk8xr67n,10871,0
38vz7l5kon,15088,0
e5l57ajzbn,4582,0
39gm4xlb7e,1556,18
3jz2w5q6oe,711,0
er68qjlm5e,7079,0
edobqwa8w3,367,0
3w74rxpayn,1601,4
3axm2xwq7n,3170,5
3wky656qm3,847,9
3orvlppzy3,12166,7
3jqqpmoppe,10634,4
e57d8rjko3,1281,2
3woqpq6rqe,3752,1
39zz7gqj7n,10677,0
3xawj6xdxe,2381,3
3a8mjbp27e,168,0
nmzzxo5mj3,1866,0
nmqraz8bj3,1574,2
37x8obmqjn,1430,3
3loogk67b3,8153,1
3lxz2xrvo3,1308,1
e225w87zje,5923,2
3o4ykrjvge,7658,19
3zzvgo2g73,9531,0
3lmzowjjze,5146,0
3lxmxq2573,1300,1
37mav49693,1570,1
369yjxxwk3,18735,6
ngg2vqr5zn,10225,1
er2bmr6773,1842,0
83wbdwrby3,5559,1
ngqdxojob3,669,8
3zx6dj976e,5613,0
wnbbajolan,1429,2
nq24rrwdon,11733,0
ng69joorve,4749,1
nqybrj7wme,1955,2
e5mdkkz4b3,4653,0
nyxwlax7de,2540,2
3zkrpbdx63,14129,0
e22aozv9ke,3492,1
ed8j4gp22n,495,15
nqywybzwze,4012,0
e2jkrr6pa3,23127,0
ngvm4jwpzn,31661,1
ek9woakmrn,1158,1
e5mbqogd93,1346,0
39j7wwogbe,3205,1
erdw7oxaln,3999,1
nmry2xwyde,80910,0
3xoowmo6d3,706,1
ek4pgda8d3,15908,0
38voq5yzon,2551,4
nm4gqyrajn,9698,1
3xla8pzv43,13013,0
nb8gwkd8xn,10425,1
nmz7pxlkv3,7640,1
nga966a9pn,2269,1
nm8l7ykzk3,14558,7
ngvbp27aan,9981,0
er2g2j5853,5471,0
er7746ox8n,971,1
wnbrjrjbx3,3673,0
3aqz89888e,2003,5
nbmdwgorxe,1016,2
nyqkxkx4l3,2182,0
3xqdpwjvln,7374,0
3ww8q74vx3,751,0
34kk648yme,6020,1
37v4vord93,4071,2
nyygrpvqzn,2398,6
nbvwppaz2e,13810,0
3x6wp6k5l3,2573,1
x3akyz5wbe,43,0
edxjr4gz43,1250,35
pedkxvvmzn,3045,0
nbyj5gjwxe,12383,1
396wjgdyd3,1704,1
nyka2xyjg3,8503,3
e57l62gbb3,7115,0
qnv6yg4xpe,4118,3
38vz29655n,14311,2
ekb77zxmge,6734,2
nmrj5rq69e,2686,3
j3j6mqx46n,716,1
ng9yja75be,21128,1
edo8y8pxd3,619,1
er5l769o73,16851,1
83zlgbld6e,1941,3
3l67yr8vy3,3606,0
e5zzry5x9e,95,0
nyrkrjw4ze,8008,1
er22obm693,2939,0
3zlyzmyx8e,837,1
nv925bqxqe,10239,0
m39zlb4ryn,16453,4
38wpdl7wo3,2631,2
er46llyq8n,4725,0
38m84wz24n,15629,0
3l8r65oyyn,8792,0
3alw6jxkbn,3561,0
pedjyy2b4e,4851,0
nb8yrp8qmn,9692,2
4ngl9x6pbe,1494,2
er5rgvd473,21168,0
3wvb6v7zxn,783,2
er7d5b848n,1554,2
qnvpjmavpn,4127,0
nb724wvlxe,40143,0
3lrmx7q7b3,1507,2
23lv657pde,814,0
3jvkyl95w3,2615,3
3pgjmdl2g3,1355,2
edz6ajl5dn,927,0
e24o4dx4j3,72550,1
edql52lzzn,164,0
nmoyb2aq9e,5406,1
e5mgk7zwb3,7978,2
nq6j5l2az3,1228,0
rnqq8rjgkn,5493,2
ngggmkgjbn,4507,1
nyxrwy2y9e,11866,1
nvp8xl4xjn,8020,2
34p7kkxgm3,1472,3
ngbrzqgaa3,661,0
nvq5r2l7q3,1369,0
3azadawpme,17652,3
3jmkbv5lx3,2994,5
ny4wrll4yn,4123,0
ngo2grlape,5655,1
37rxwdga9n,7576,0
nvp99a7lqn,1101,7
3xqarvqpxn,6484,2
erdoykmo7n,4350,0
nm88jb2zd3,7156,0
3xld4q7lp3,2771,2
3o8l6o8bkn,1443,1
34xw67mrkn,177,0
3lxlzrqxz3,3543,0
3z7y25qv7n,5247,1
e22qk4v8de,6876,0
l3466qyojn,5254,1
63xdx7am4e,930,23
3a8ay5ym7e,5536,0
3xokdjd2p3,1197,6
3orzbrjrk3,15436,0
34kavab44e,1536,2
3jmmmqkz63,176,8
34kw5pympe,1743,4
3l7gaj9qye,10635,3
3pyrrw6og3,17448,0
366vk6v4o3,6423,1
345jw5d6ke,13676,0
3loj89b5y3,195,1
3zxdzrb8je,10555,1
xerp468o5n,1466,3
3j8yzavlxe,13518,0
3okj8v7pyn,16163,0
nm2lr2gyk3,10306,0
ek77jb5723,1021,0
83z88dpdj3,89,5
39b6ook2gn,1232,3
nq675q2pk3,2217,0
edxlw6d9w3,1591,1
er24274983,1552,1
83zmqk42wn,1641,0
3a7vb84dm3,6478,5
3jmyxmd8w3,1737,4
j3jwwbzv6e,6454,2
3wxzy8yrme,5576,2
ny45r28zzn,816,1
nyaolbzzln,7706,1
3lp67yyode,4558,3
e5gdqwaq93,19003,0
nybpdkgzg3,3971,0
3j725mo2o3,825,0
3lp8mm9mze,7021,7
3oyj4wykge,10504,0
nbvkra96ye,5324,18
34qyj6voye,7933,0
nyb6vg6xl3,10336,0
ekookglkrn,5408,0
ngqy4pm4b3,3662,1
34jaxbjbj3,432,250
3l2olyq9yn,4294,0
ek2jawzy4e,3715,0
nvb426a823,1666,0
3969g5jwd3,3670,0
nydgmrzk9n,4656,2
er5k8z2973,3088,0
nb7rwvxaye,18767,0
nvvw6qqoxn,3238,0
37556r8gpe,5634,0
eraxzm997n,2215,1
3w72a4byxn,1939,0
nvr7jxkzqe,11069,0
3p7ydkgz93,2700,0
3lomq4xpz3,10195,0
nmogzlbpve,1457,5
nmmm2ml9kn,17228,0
3jz6kk4m6e,5382,0
3zgm87yo8n,968,12
3p2kv9p98e,4027,1
nm88xgoq93,7571,0
39g7pbbwpe,1508,1
nb8pvyvjxn,1099,46
366drbg693,3313,5
4e5z6rz94e,5065,0
3622ldvz9n,842,0
nglx2ylkbe,34686,1
nyxrvo47de,3462,3
365d4o548n,12484,18
o3ppo8x8k3,636,0
e52azy7rbe,5551,2
nq2kdmvwon,427,0
3pg6y2ydz3,1867,0
edo8go88d3,1877,2
ngo9woplae,5111,1
wnbdrbrzxe,18651,0
ek27vplx2e,2862,0
3j8a92d7we,1413,2
3j25r2arxe,1340,0
3zdgz2wv6n,951,3
39lval2wb3,1227,0
eddy6o244e,3626,0
3jv9adjyw3,896,5
3orpxq7xg3,577,29
63xldzrgk3,10819,1
3olbgzmrk3,3559,3
ng6p7kymre,363,0
394pxlmmpe,698,5
nybxyg4bz3,3199,0
nyd5moj4ln,7576,1
34k7zaq7je,7274,1
3792dmwmpn,3108,17
e52wj9bk4e,8823,0
3zgqprgmwn,1404,0
e2o4gw8vkn,4500,0
edyx4p464e,20091,0
nyr2dlr7le,968,12
3l6gdzjvy3,29235,1
37vrgg6gx3,12098,0
wnbo2ad5a3,2489,2
ek9oxg782n,6153,5
nmdqddy49n,8636,2
34gl92g9k3,5894,2
38zjp8blj3,2831,0
37vvd529j3,1997,1
3xz4jvb6ln,1437,2
3pyj8aqmg3,4214,0
e22dx784de,8287,0
ek856m5yge,753,2
e2bwqr7j7e,4616,0
4e56gr2v4n,673,1
3p226kxvke,17536,0
nbk7jrvzxn,17099,0
e2gwdxglk3,7510,0
3opoqdapke,7307,0
3aym54kk73,7853,1
3xy6d4w9xe,9031,1
ngvj2mmban,10667,1
nykxdl55g3,678,0
nyylo6j8yn,1836,5
36y2ylr59e,1085,9
3a8qkzz57e,673,4
39zgrv9ggn,3835,0
ekb9b4q6de,1083,0
nqdb6r6mze,1363,1
nmobk74rje,6003,2
3xrvgj2ql3,1380,3
edzr45jggn,1542,0
nvzzzpwrp3,934,3
nvolw59lpe,902,0
9ek2byyx4e,265,0
e5glvpzqb3,3779,3
3lo2y9p9b3,1166,3
39wxj42wyn,13017,1
qe2ob4kgkn,7957,1
nykgwyqql3,1611,0
34bkmp6qke,1566,1
ngorpoqvae,7535,0
3aq9moayve,1409,0
edoj66vmg3,8393,2
37rov8qlvn,2104,2
nvolwrak2e,1354,5
3zz2d9bk73,32395,1
39jlwllgge,24828,1
e22xvjxkde,873,1
3wxvdy55qe,772,0
39x4vm9pb3,1077,1
3xzp4y2axn,7156,1
3jm4gy59x3,3635,0
38djmprdon,904,2
l34wqm9bme,2530,2
39zxovqmgn,6310,0
e2dmldl773,1579,1
ek89pzz6de,672,2
368odbp5xn,1216,1
nq62wam8k3,1000,1
3962pklbg3,9647,5
3z7bdxgywn,2387,1
e2v77opgj3,12179,0
nbmjagbm2e,758,29
3wk582qlb3,1109,0
36v7b2rroe,5993,5
39w2gv9qdn,10229,0
nyrajvjyde,1363,1
nq8rq27bon,3351,1
362po26jjn,1919,2
3l8l6v4zyn,7987,0
3jzvoxyw9e,2793,7
ek4v694dd3,4461,1
ek7ryqj423,1302,0
3wvz8wl9xn,968,12
eddvp989we,12556,0
ek7wpvld43,947,1
4ngkpwz2v3,13676,3
3zzxja7kw3,5490,7
nyy2zzzvyn,3567,2
2nylvlrkle,2020,3
73oq8gbvyn,8338,4
382x5pkxo3,10880,4
3okq5bw5zn,4706,1
erbz8y9vl3,4002,0
eddx6y28ge,4939,1
38kkpvwjj3,3838,2
ek8y266l2e,1485,3
3846pjq7dn,10366,0
3jmqg24rw3,2706,2
3aqr7a5p7e,2759,1
j3jwwzjppe,8326,0
39zg5wgxgn,2924,2
346a5y97yn,2206,2
3ob8x7dvgn,1182,3
2nywkgv5l3,2255,5
3657dvxd8n,4487,0
e2a76d9r73,4388,0
384go8xvon,4190,13
e5z6o9jdge,2250,0
ek8p47w2de,1372,0
3armz2qdmn,8043,1
nmmoyl8bjn,725,11
38xj4p4a5e,5167,6
nmogw686je,6012,0
nybl5wrpl3,15480,1
nmoov7kaxe,12852,1
era864mg9n,1507,1
ek7qgx22g3,221,1
nyrx5a42ge,3110,20
3lrxpjjdb3,1242,1
e5g7qwd7b3,28283,0
3ar2aap5vn,3632,0
edovwwomw3,10071,0
nqq44j9mon,5910,0
3zlowrg27e,3281,2
e5mvw7brb3,686,0
37o5pvmyxn,4297,1
3a7ybywzd3,3001,0
edqx48o54n,3556,0
34pqxzyym3,6020,1
nmzr9wg893,47411,0
3pql68pbke,325,1
3jmr2woaw3,6037,0
nbmarpa2ae,20930,4
eko6kqjadn,799,2
3xrd5kllp3,8008,0
nbmg95jwae,496,0
37b8rkmppe,16483,3
e55gm6p6ge,4777,1
3a5rbgjp7e,7145,0
m39dxjd2ge,4182,0
3pagplzk83,3066,2
ng62d6k7ae,3788,6
nmo6r62aje,2763,0
edkmyrlgdn,1264,2
39wzm8qbdn,12686,0
nqylxx2k6e,2932,1
3wloy72aze,1252,1
382mpmap43,1984,0
e2o44xqpkn,853,1
ek8v8zx2re,3324,0
3lo6oxyby3,1025,0
nyxbapw99e,26757,1
3zdkjz5y7n,2229,2
34klo2o5pe,5962,4
e24r7bbvk3,7599,0
x36axl99ke,2594,0
349k5798kn,730,1
3xqlk6rzpn,797,1
36p62goq8e,7933,0
e2amylpld3,4581,0
3wk69pdjm3,6220,1
37r2886bvn,568,59
ngqxm8orr3,1497,3
3pkxod2j9e,4081,0
ny7zgbwrdn,1339,0
3j6q74aw9n,1795,5
nbk6k2g49n,5138,1
e24zr8qy73,1766,1
nq8d2jwvon,957,1
nvqagmmqp3,4744,1
ed8jlqzqdn,454,1
nmmrmp7lxn,4426,0
nmqwqj8493,4981,1
3pywxq5pb3,1338,2
e5v2b4yor3,8826,1
nqyyqr7o6e,744,3
wnm6qoj6de,1526,1
73o76pz49e,3637,0
eddkox2rge,56717,0
edzym2qwwn,6106,2
qe2dmbyqk3,29913,1
3wqdp2moq3,505,3
9ek9rgjm4n,3093,1
3a5b4r88de,3069,12
g38qa9lap3,1161,3
e579lblqr3,4506,0
3zzyr8vd73,7843,0
38z2gg7ld3,5850,0
l34xj8p2pn,14971,0
73og52ok9e,37087,2
e2goqmdwj3,814,6
nvoxmldabe,7866,1
nqd4m28ywe,3369,4
nv45voxd2n,4708,3
3xqv6d4bln,5560,3
edkzj4yd4n,966,1
3oyq67xqge,3108,0
nyryxyyvle,2881,0
nyqo448bl3,1188,0
34gpyzvv43,1848,2
3xrqgdgm43,2163,1
e5vvj4gk93,3196,2
ngv6ky5jbn,2999,7
ekygoypb43,1509,4
34kxx296je,8640,0
346k5zl7jn,3534,2
34k865qk4e,16676,0
nboqdm62x3,966,5
39jk4rodpe,15876,0
e59pzqv79n,6848,2
37ajz44gj3,15887,3
e557rylw9e,667,3
e2vz2ap5j3,29976,0
3j7lqg29w3,1959,0
nmrmwyzjve,1077,7
3pm9dbj6b3,7122,2
379oa8589n,8413,0
er78aovl9n,1238,6
nbovmllxm3,5857,0
3xz8ajbokn,27031,1
3x6qy7b6l3,2055,0
39jqvd9pge,6436,2
3pqr8jzjze,161,0
3z798o9g8n,4073,1
3zam6m8g6n,1275,4
39z4qr9ypn,3288,1
3wozqpx5xe,1174,0
nv4kagvoqn,1709,1
365jmdm8on,566,0
3l8g22jjzn,8489,1
ngawv5jzrn,5613,0
3j8wp48dxe,4809,1
369abxk9x3,833,0
edqgqvbjgn,261,0
2nylym4yze,971,0
ngox4g7vve,31960,0
x36pjpojoe,2091,1
3zwwozzd43,814,0
nmkjyr64v3,14001,1
3ozjxz7wzn,719,0
nvqr42wy23,1696,0
nvo55vbwje,193,17
23lvlj5aye,5444,0
nv4b8dw5qn,577,0
ngg2d6x2pn,880,1
x3a58qdgme,13823,2
39wgxlpmbn,808,1
3xrm6k82x3,4293,0
375bq4aw9e,3433,0
nm9x88v8ve,24247,0
37b9wmarje,2538,8
g3897ov9je,4550,0
394klyrr7e,1904,1
39zvajdqpn,7576,0
o3pdap5p93,1738,6
m3959a8vyn,1609,50
nya55gx2ln,5645,1
nmzgwqpyk3,5999,0
34xl7ywwjn,3327,1
37a7jqx5j3,3348,1
wnb8q94jmn,1582,1
edkbxd6agn,6776,0
nmobxzj9xe,3712,1
379yz8ybjn,21127,0
3oo4avagg3,14745,2
e5gvxwdw43,2447,1
nbob6pjxa3,1416,0
ed8jjk4w2n,1445,2
3p2aqbr2ge,11128,2
3ww2g9bkb3,3582,0
erq84qgy53,423,0
ekbl79w4de,1020,1
nvv9ym2mbn,2362,0
e59o9gy7on,9427,1
nyddg7rx9n,5776,2
39bj4rx5yn,607,213
3axkz7ob7n,296,1
3jm96ja9x3,9081,2
3olvbygd63,3573,0
ngldxbq8be,4481,6
g38wkr4p53,8820,8
38jrwor4on,7973,2
nbam72wmye,1867,1
4e5dlo8qb3,2541,2
ekz4xqdp2e,663,1
e22gyabl6e,14683,0
nydvw944ln,8097,0
nyyqydwj9n,2819,2
3xq4l8ryln,5328,0
nyx4jpzale,13483,5
36vvzldl8e,11427,1
3z7qxw46jn,624,0
3zr5kqobwe,3417,0
nqp8rka7we,1148,1
nqd7rg4rze,1144,3
ed7w744awe,328,24
nq2ajvpgon,3392,1
36849rqljn,1711,0
3py2oovy83,3947,1
ngazl9drzn,339,2
3jzdv7xdxe,25343,0
ng65mrrxve,8062,0
nydpmwkwzn,10716,4
nb47zgjvme,4962,1
ngqdp6gga3,376,6
nyy2m825zn,573,0
nb62kv2g23,8214,0
nm44rwxyxn,3217,0
erd6lqkvjn,913,0
ngoabwj6ve,11593,0
3x6b67gq43,2748,14
34p7vyyzk3,19503,0
346axd5dpn,1899,2
nyk4ggrpy3,10378,0
37xmlx8zjn,7140,0
3olwvovk63,1614,0
qe2bo72dke,3940,1
3xlz5abvx3,175,5
3ok4dxm76n,3371,0
qe2blr4p7e,233,2
e2d4xxvrd3,2929,0
erazmq8p7n,13531,0
o3pwlr7bze,26571,0
3okjqybrgn,532,2
edko2l944n,13081,0
394lay5qpe,9845,1
qe245jlld3,51377,0
nvpxp9jabn,2538,0
g382qdj2o3,14610,0
37mdjoqov3,799,0
nm9kwv8y9e,8167,1
nmzkyyy5k3,218,0
edkqw5oogn,5884,0
nyqa9g6w93,6153,0
369k424mx3,3730,12
3zgoa7zg6n,431,6
3o4lb86bye,432,10
ngvgzvd5pn,3235,0
3a5l2alzve,819,0
wnb22rvr2n,2019,0
nmrr7lvkxe,956,0
37ryqqbovn,33506,1
3l2q24moyn,1298,0
39bkqwkbyn,3996,0
39r6ykmqy3,1873,1
3l6p76k6b3,3124,1
nbykj5dzme,5979,2
3jxq8zqd6n,14032,0
37v9pgj7p3,4541,5
ngobm2b6be,6426,1
3jxjxb9mon,12646,0
37m2zvqwp3,7629,1
j3jlgm8dxn,514,19
qe2pvq7dd3,4140,1
3xlx6zw6k3,2241,1
3xyjjkabke,1148,1
e2d456lda3,3553,3
38wb6kkkj3,2732,1
37585zzaxe,1799,0
3jzvx964we,141,1
nbkdomaa9n,22153,0
e5pbrjw4b3,2459,0
ekqao48yre,2686,8
e2dr6wdwk3,3252,0
e57obymao3,941,0
3wxpddp2ye,8311,1
nvrgm79gbe,2282,0
3j7r7kbkx3,3442,0
3ooa6dw2z3,6326,0
38d77bax5n,3008,2
3zzy9p7z43,7897,0
3xzb6kb2pn,7444,1
37bozp69pe,29463,1
3665ook893,1204,0
3alrpmmp7n,1012,0
3oo8m5zp63,984,4
e5mv5gjdg3,555,3
3lryrk9oy3,6575,0
ny4zj2gxgn,2469,1
e2a6vmol63,6440,1
384dvgwjjn,14421,0
z37vvzy6x3,131,3
e5284mapre,9635,1
nqlrl62po3,1948,0
xer56qb7j3,380,3
e24gvd9qd3,2886,0
ed867x5p4n,7518,1
3la8472dbe,1561,0
3xa6rk6wle,1516,0
38dm6m8a4n,3269,1
3zz86ypb83,1161,0
39g82rda7e,681,0
edkpljyxwn,7663,1
rnq52alymn,13713,0
39bmqzz9bn,639,0
nq8yo7mrkn,3397,0
ekzbjq5y2e,2047,1
9ekpmxgzd3,1325,1
374o4rm9v3,12309,0
e242mgr773,4968,5
nbv42km5xe,1365,0
3wwp576qq3,6993,1
ed8vb8y52n,14580,3
382o2voap3,2839,1
e24xrp6jd3,9730,2
e5mdpqj7b3,29946,0
3jv5w5go63,2274,1
nm2r4wlgv3,3183,2
nbvywvqzme,3717,1
39lyj7gop3,14792,0
3a9z8rmjmn,3577,2
3zrrzy847e,2908,0
3wxdg9z5me,4058,0
3xxvzoow43,1932,2
38kww2yld3,4071,0
3ooq5mj863,3405,0
nmoy57a5de,1908,0
3wqq6q66x3,1287,0
nyr7jm2zde,3379,0
39ro78kkp3,3599,1
er2rd9dr93,15000,0
38v262vzjn,624,0
nqpbb7game,5795,1
3px8ogj5gn,882,4
3obl9lgg9n,1074,2
3zzbrl7543,13563,0
3px4bzowzn,186,2
365bg2wrxn,18246,1
3o2gmg6jzn,50359,1
ng6ldwj8ze,734,1
ngqyb49pb3,21810,0
ek9l5m2bgn,4731,1
ng8vdxbkz3,3486,1
39jzq99rbe,996,0
3za9m72o8n,12267,1
nm4yvp42jn,1273,5
3xazk64qde,2293,0
ekqvjgp25e,3196,1
nvkvy95px3,1704,1
39jrdzgade,1848,0
er2vwg4693,22113,0
o3pwgwd69e,13120,0
4ngj2vrrrn,286,2
xer26kmrl3,4136,1
39wlgg7wyn,1615,0
39rw7rr9p3,3578,1
3lozzybwz3,1317,0
3o2q2ovy6n,2192,3
erqvow2pl3,877,0
3xrwq874l3,12996,0
37vg6a2dw3,377,0
nvbpymzvj3,2672,0
366z9yyqj3,15448,0
nbya8g48xe,2961,0
edop29p223,600,0
3j2zz9zmpe,3722,0
erdwda8l7n,7412,0
nb8w7p7w2n,6148,0
nyxop9awle,907,2
edzd28wqdn,2251,3
379djzazxn,10071,5
ngg9qyzlvn,151,4
ek8yxplgde,4741,7
3zxo4ym6je,1091,0
nykjgr8yg3,4667,1
j3jgrbz6p3,3640,1
nvrl4zvwbe,20394,0
3xrv989ad3,2011,4
23l4wk4m7e,1648,0
38v5ol4lpn,171,4
3o4jb4bbye,31321,0
4e5p5dxvb3,2587,0
3l8mrmdvon,855,2
ngo6gr5kbe,87290,1
3lxgqz9573,3090,0
e5z6k7gdge,8258,0
erqvxjkyj3,472,2
39l6p78kg3,1042,9
3l72gkkwye,487,1
nbo7oj6am3,661,0
368avj8p8n,9098,2
3ww99j8pz3,5047,1
3zagmow24n,13346,1
3w4oz6drbn,8033,0
38wkkold53,1131,0
ek9ypwvrrn,1425,0
nmo98gqo9e,2456,0
3j2b2glkxe,1260,1
3okb8bqp6n,3414,0
e259dbpaae,3759,0
36yy2wba8e,1331,1
e55pdxl74e,372,14
3ar5oa9ldn,12947,0
3l2ym8q4bn,4560,4
nq862zzlkn,1709,1
34j2lx7ky3,1430,1
39bvv7r5gn,7233,6
xer2w6dp93,6993,2
e5vxodm7g3,2143,3
e2azx4v273,2926,0
3l2vj5jqbn,4002,0
nyda2zk5zn,3822,2
nglyvz8qve,584,6
38db65a95n,2899,2
nmo8ojgxke,2309,0
3wlokx5kxe,3212,0
39jav4w77e,3397,2
37mqaq79p3,6208,4
3wxv6vv6ye,862,0
nyq226o5d3,853,2
3zw26b6xw3,8627,1
nvr29dj2qe,8164,1
3zzavpm8w3,743,2
3okyqrz9gn,449,3
nmoxr4d89e,4951,0
edxdq4lyz3,9728,1
ek9pykk75n,1284,1
23lrprgmz3,8112,0
erdjb6qa5n,403,1
nyyr7mj29n,9587,1
erg6g96v5n,3262,2
39jral29ye,10546,0
e2v852jgd3,3416,0
nbvqykomxe,5201,0
3l854g4aon,8359,1
e5p9y9z9b3,2131,1
36pqwll7oe,5288,0
e2dw2lwxk3,1218,1
3o4rv8j6ze,318,0
37xlqyyp9n,3254,3
ngvl79mopn,34032,0
nga4xv64pn,1045,0
3lr8g4z9d3,5950,2
3zw8g98qj3,810,70
e2vr7ayak3,3000,1
nvoaqwlw2e,5579,0
37ak2qdlx3,9530,1
nvzz7w24j3,163,989
ek4jo7w7r3,8913,2
ek47opqo43,900,0
39lw95wxg3,580,6
34q47zzo4e,7173,0
nbvvrgo9ae,2204,1
eko626mxdn,532,0
3aq5ay4v7e,1204,4
3pmv2p8y83,6189,2
edd4j8pj4e,5869,0
23lg4wgbeo,23080,4
qe2lqbp5kn,10171,1
g38pjlag4n,4155,0
3lxz4px8z3,5564,2
394jl5dlge,2623,2
ngg95kg6bn,5573,1
37vpkgygj3,2165,2
34kr2lxpme,1408,2
nqaqo6zaoe,6994,135
ek8mj66mre,2365,0
3xzy8dogkn,9007,2
3zp7yxldwn,8788,1
g38bow59o3,1606,1
3l64lkj6y3,1846,1
38wzlm6753,3831,0
nq6gaq4963,1134,4
39l4ayv8b3,9109,1
36yrkxbkje,973,9
34bmkrpyme,8245,2
e2595rloae,2239,8
er625ypbje,1954,1
ny74qw2gyn,9756,0
63xpv4qkxe,3243,1
e59lr8o9on,6185,1
ergl5olo7n,7966,0
3ob7wr8mgn,4749,2
365vwzmg9n,22267,0
3x6zgm59l3,348,112
3j6qwlqrwn,693,0
nvz82o4oq3,11572,0
3lrkv64yz3,34294,7
3lblwdp7zn,446,0
3xrvv7or43,2336,4
e555oz66ge,5948,3
